url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/0.png,20161005_165408_Original.jpg,"(918, 380)","(1171.0, 377.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/0.png,20161005_165408_Original.jpg,"(1013, 137)","(1231.0, 181.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/0.png,20161005_165408_Original.jpg,"(826, 78)","(1046.0, 109.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/0.png,20161005_165408_Original.jpg,"(746, 132)","(903.0, 157.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/1.png,20161005_165408_Original.jpg,"(739, 186)","(925.0, 231.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/1.png,20161005_165408_Original.jpg,"(843, 274)","(1043.0, 287.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/1.png,20161005_165408_Original.jpg,"(925, 512)","(1132.0, 522.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/1.png,20161005_165408_Original.jpg,"(1029, 529)","(1262.0, 553.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/2.png,20161005_165408_Original.jpg,"(1079, 642)","(1293.0, 657.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/2.png,20161005_165408_Original.jpg,"(928, 774)","(1162.0, 778.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/2.png,20161005_165408_Original.jpg,"(904, 644)","(1099.0, 660.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/2.png,20161005_165408_Original.jpg,"(522, 848)","(659.0, 838.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/3.png,20161005_165408_Original.jpg,"(515, 1058)","(667.0, 1060.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/3.png,20161005_165408_Original.jpg,"(508, 1513)","(568.0, 1463.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/3.png,20161005_165408_Original.jpg,"(425, 1365)","(530.0, 1334.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/3.png,20161005_165408_Original.jpg,"(456, 1369)","(579.0, 1338.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/4.png,20161005_165408_Original.jpg,"(470, 1294)","(685.0, 1276.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/4.png,20161005_165408_Original.jpg,"(545, 1308)","(678.0, 1279.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/4.png,20161005_165408_Original.jpg,"(571, 1303)","(729.0, 1260.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/4.png,20161005_165408_Original.jpg,"(531, 1355)","(648.0, 1310.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/5.png,20161005_165408_Original.jpg,"(134, 1606)","(186.0, 1595.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/5.png,20161005_165408_Original.jpg,"(129, 1573)","(188.0, 1564.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/5.png,20161005_165408_Original.jpg,"(129, 1542)","(181.0, 1532.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/5.png,20161005_165408_Original.jpg,"(134, 1526)","(186.0, 1524.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/6.png,20161005_165408_Original.jpg,"(181, 1406)","(259.0, 1390.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/6.png,20161005_165408_Original.jpg,"(226, 1398)","(320.0, 1386.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/6.png,20161005_165408_Original.jpg,"(294, 1444)","(393.0, 1428.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/6.png,20161005_165412_Original.jpg,"(578, 1296)","(728.0, 1257.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/7.png,20161005_165412_Original.jpg,"(555, 1331)","(657.0, 1306.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/7.png,20161005_165412_Original.jpg,"(524, 1353)","(599.0, 1330.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/7.png,20161005_165412_Original.jpg,"(472, 1383)","(576.0, 1340.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/7.png,20161005_165412_Original.jpg,"(401, 1416)","(513.0, 1404.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/8.png,20161005_165412_Original.jpg,"(498, 1501)","(552.0, 1459.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/8.png,20161005_165412_Original.jpg,"(434, 1317)","(565.0, 1295.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/8.png,20161005_165412_Original.jpg,"(394, 1213)","(517.0, 1205.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/8.png,20161005_165412_Original.jpg,"(387, 1022)","(511.0, 1013.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/9.png,20161005_165412_Original.jpg,"(647, 876)","(807.0, 889.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/9.png,20161005_165412_Original.jpg,"(692, 803)","(852.0, 822.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/9.png,20161005_165412_Original.jpg,"(666, 739)","(842.0, 710.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/9.png,20161005_165412_Original.jpg,"(630, 685)","(804.0, 688.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/10.png,20161005_165412_Original.jpg,"(559, 576)","(741.0, 581.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/10.png,20161005_165412_Original.jpg,"(1119, 569)","(1418.0, 572.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/10.png,20161005_165412_Original.jpg,"(656, 989)","(832.0, 974.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/10.png,20161005_165412_Original.jpg,"(703, 1013)","(900.0, 1013.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/11.png,20161005_165412_Original.jpg,"(737, 1086)","(909.0, 1080.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/11.png,20161005_165412_Original.jpg,"(180, 1450)","(262.0, 1441.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/11.png,20161005_165412_Original.jpg,"(241, 1483)","(329.0, 1473.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/11.png,20161005_165412_Original.jpg,"(228, 1349)","(318.0, 1334.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/12.png,20161005_165412_Original.jpg,"(129, 1526)","(182.0, 1517.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/12.png,20161005_165412_Original.jpg,"(131, 1544)","(179.0, 1538.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/12.png,20161005_165412_Original.jpg,"(123, 1570)","(172.0, 1563.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/12.png,20161005_165412_Original.jpg,"(95, 1470)","(140.0, 1463.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/13.png,20161005_165412_Original.jpg,"(95, 1494)","(143.0, 1489.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/13.png,20161005_165424_Original.jpg,"(725, 1020)","(890.0, 1015.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/13.png,20161005_165424_Original.jpg,"(706, 482)","(901.0, 498.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/14.png,20161005_165424_Original.jpg,"(545, 800)","(712.0, 801.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/14.png,20161005_165424_Original.jpg,"(574, 1304)","(729.0, 1260.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/14.png,20161005_165424_Original.jpg,"(553, 1331)","(679.0, 1286.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/14.png,20161005_165424_Original.jpg,"(527, 1352)","(626.0, 1326.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/15.png,20161005_165424_Original.jpg,"(446, 1390)","(552.0, 1359.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/15.png,20161005_165424_Original.jpg,"(406, 1468)","(514.0, 1451.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/15.png,20161005_165424_Original.jpg,"(385, 1366)","(495.0, 1348.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/16.png,20161005_165424_Original.jpg,"(406, 1327)","(529.0, 1301.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/16.png,20161005_165424_Original.jpg,"(453, 1277)","(596.0, 1261.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/16.png,20161005_165424_Original.jpg,"(343, 1113)","(455.0, 1101.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/16.png,20161005_165424_Original.jpg,"(340, 981)","(454.0, 966.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/17.png,20161005_165424_Original.jpg,"(278, 1141)","(381.0, 1134.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_40/17.png,20161005_165424_Original.jpg,"(349, 1183)","(474.0, 1169.0)",Valid
