url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/0.png,20161008_150240_Original.jpg,"(947, 301)","(1093.0, 313.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/0.png,20161008_150240_Original.jpg,"(947, 376)","(1087.0, 386.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/0.png,20161008_150240_Original.jpg,"(920, 467)","(1044.0, 472.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/0.png,20161008_150240_Original.jpg,"(914, 546)","(1051.0, 547.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/1.png,20161008_150240_Original.jpg,"(966, 554)","(1090.0, 554.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/1.png,20161008_150240_Original.jpg,"(853, 626)","(986.0, 621.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/1.png,20161008_150240_Original.jpg,"(888, 648)","(986.0, 648.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/1.png,20161008_150240_Original.jpg,"(940, 645)","(1053.0, 643.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/2.png,20161008_150240_Original.jpg,"(982, 624)","(1122.0, 633.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/2.png,20161008_150240_Original.jpg,"(1018, 552)","(1159.0, 545.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/2.png,20161008_150240_Original.jpg,"(921, 715)","(1061.0, 712.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/2.png,20161008_150240_Original.jpg,"(838, 772)","(960.0, 762.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/3.png,20161008_150240_Original.jpg,"(774, 900)","(881.0, 895.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/3.png,20161008_150240_Original.jpg,"(838, 873)","(952.0, 865.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/3.png,20161008_150240_Original.jpg,"(915, 826)","(1050.0, 817.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/3.png,20161008_150240_Original.jpg,"(1000, 782)","(1138.0, 781.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/4.png,20161008_150240_Original.jpg,"(1011, 856)","(1163.0, 859.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/4.png,20161008_150240_Original.jpg,"(1037, 936)","(1183.0, 910.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/4.png,20161008_150240_Original.jpg,"(968, 726)","(1097.0, 713.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/4.png,20161008_150240_Original.jpg,"(1060, 670)","(1204.0, 668.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/5.png,20161008_150240_Original.jpg,"(1093, 654)","(1247.0, 643.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/5.png,20161008_150240_Original.jpg,"(1118, 578)","(1250.0, 574.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/5.png,20161008_150240_Original.jpg,"(1091, 462)","(1237.0, 477.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_46/5.png,20161008_150240_Original.jpg,"(1060, 371)","(1204.0, 359.0)",Estimation
