url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/0.png,20161001_191158_Original.jpg,"(871, 393)","(1179.0, 434.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/0.png,20161001_191158_Original.jpg,"(931, 560)","(1231.0, 600.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/0.png,20161001_191158_Original.jpg,"(868, 943)","(1200.0, 935.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/0.png,20161001_191158_Original.jpg,"(722, 1023)","(1019.0, 1036.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/1.png,20161001_191158_Original.jpg,"(739, 1155)","(965.0, 1146.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/1.png,20161001_191158_Original.jpg,"(734, 1239)","(972.0, 1223.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/1.png,20161001_191158_Original.jpg,"(625, 1294)","(859.0, 1267.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/1.png,20161001_191158_Original.jpg,"(565, 1237)","(783.0, 1260.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/2.png,20161001_191158_Original.jpg,"(480, 1247)","(680.0, 1209.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/2.png,20161001_191158_Original.jpg,"(443, 1272)","(608.0, 1263.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/2.png,20161001_191158_Original.jpg,"(428, 1179)","(639.0, 1178.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/2.png,20161001_191158_Original.jpg,"(430, 530)","(623.0, 553.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/3.png,20161001_191158_Original.jpg,"(413, 562)","(603.0, 585.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/3.png,20161001_191158_Original.jpg,"(361, 659)","(529.0, 663.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/3.png,20161001_191158_Original.jpg,"(323, 704)","(506.0, 719.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/3.png,20161001_191158_Original.jpg,"(321, 727)","(484.0, 740.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/4.png,20161001_191158_Original.jpg,"(246, 672)","(363.0, 681.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/4.png,20161001_191158_Original.jpg,"(246, 610)","(387.0, 623.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/4.png,20161001_191158_Original.jpg,"(179, 537)","(290.0, 558.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/4.png,20161001_191158_Original.jpg,"(157, 505)","(290.0, 518.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/5.png,20161001_191158_Original.jpg,"(147, 475)","(237.0, 483.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/5.png,20161001_191158_Original.jpg,"(147, 448)","(237.0, 460.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/5.png,20161001_191158_Original.jpg,"(179, 742)","(299.0, 748.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/5.png,20161001_191158_Original.jpg,"(179, 784)","(289.0, 794.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/6.png,20161001_191158_Original.jpg,"(182, 893)","(298.0, 901.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/6.png,20161001_191158_Original.jpg,"(197, 868)","(297.0, 871.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/6.png,20161001_191158_Original.jpg,"(154, 868)","(232.0, 866.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/6.png,20161001_191203_Original.jpg,"(998, 1971)","(1286.0, 1919.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/7.png,20161001_191203_Original.jpg,"(980, 1879)","(1344.0, 1812.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/7.png,20161001_191203_Original.jpg,"(771, 766)","(1067.0, 788.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/7.png,20161001_191203_Original.jpg,"(1082, 639)","(1166.0, 566.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/7.png,20161001_191203_Original.jpg,"(518, 505)","(738.0, 539.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/8.png,20161001_191203_Original.jpg,"(520, 363)","(725.0, 394.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/8.png,20161001_191203_Original.jpg,"(505, 908)","(684.0, 916.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/8.png,20161001_191203_Original.jpg,"(493, 973)","(686.0, 970.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/8.png,20161001_191203_Original.jpg,"(433, 1035)","(624.0, 1048.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/9.png,20161001_191203_Original.jpg,"(338, 1070)","(525.0, 1053.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/9.png,20161001_191203_Original.jpg,"(381, 1110)","(564.0, 1104.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/9.png,20161001_191203_Original.jpg,"(373, 1150)","(537.0, 1134.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/9.png,20161001_191203_Original.jpg,"(356, 883)","(508.0, 880.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/10.png,20161001_191203_Original.jpg,"(373, 669)","(558.0, 691.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/10.png,20161001_191203_Original.jpg,"(299, 488)","(442.0, 501.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/10.png,20161001_191203_Original.jpg,"(286, 545)","(430.0, 553.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/10.png,20161001_191203_Original.jpg,"(234, 547)","(408.0, 556.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/11.png,20161001_191203_Original.jpg,"(216, 600)","(364.0, 614.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/11.png,20161001_191203_Original.jpg,"(182, 617)","(292.0, 614.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/11.png,20161001_191203_Original.jpg,"(249, 647)","(382.0, 662.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/11.png,20161001_191203_Original.jpg,"(187, 664)","(296.0, 672.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/12.png,20161001_191203_Original.jpg,"(182, 749)","(295.0, 750.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/12.png,20161001_191203_Original.jpg,"(184, 798)","(296.0, 801.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/12.png,20161001_191203_Original.jpg,"(151, 829)","(234.0, 837.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/12.png,20161001_191203_Original.jpg,"(134, 801)","(189.0, 813.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_19/13.png,20161001_191203_Original.jpg,"(154, 779)","(208.0, 781.0)",Valid
