url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/0.png,20160928_094814_Original.jpg,"(669, 1699)","(806.0, 1678.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/0.png,20160928_094814_Original.jpg,"(589, 1435)","(708.0, 1423.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/0.png,20160928_094814_Original.jpg,"(619, 1478)","(718.0, 1470.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/0.png,20160928_094814_Original.jpg,"(700, 1498)","(832.0, 1482.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/1.png,20160928_094814_Original.jpg,"(730, 1411)","(867.0, 1405.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/1.png,20160928_094814_Original.jpg,"(771, 1443)","(943.0, 1423.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/1.png,20160928_094814_Original.jpg,"(714, 1201)","(858.0, 1190.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/1.png,20160928_094814_Original.jpg,"(659, 1056)","(724.0, 1083.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/2.png,20160928_094814_Original.jpg,"(705, 774)","(841.0, 779.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/2.png,20160928_094814_Original.jpg,"(1304, 1223)","(1531.0, 1196.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/2.png,20160928_094814_Original.jpg,"(1186, 439)","(1479.0, 444.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/2.png,20160928_094814_Original.jpg,"(553, 198)","(678.0, 202.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/3.png,20160928_094814_Original.jpg,"(586, 234)","(716.0, 247.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/3.png,20160928_094814_Original.jpg,"(614, 363)","(744.0, 376.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/3.png,20160928_094814_Original.jpg,"(640, 552)","(777.0, 556.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/4.png,20160928_095114_Original.jpg,"(675, 1976)","(784.0, 1955.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/4.png,20160928_095114_Original.jpg,"(587, 1604)","(694.0, 1592.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/5.png,20160928_095114_Original.jpg,"(716, 1453)","(855.0, 1434.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_2/5.png,20160928_095114_Original.jpg,"(677, 1294)","(807.0, 1296.0)",Valid
