url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/0.png,20161005_154511_Original.jpg,"(305, 723)","(388.0, 730.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/0.png,20161005_154511_Original.jpg,"(296, 769)","(418.0, 780.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/0.png,20161005_154511_Original.jpg,"(599, 614)","(725.0, 614.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/0.png,20161005_154511_Original.jpg,"(606, 800)","(732.0, 802.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/1.png,20161005_154511_Original.jpg,"(648, 935)","(760.0, 945.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/1.png,20161005_154511_Original.jpg,"(1251, 402)","(1395.0, 427.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/1.png,20161005_154511_Original.jpg,"(1452, 323)","(1594.0, 357.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/1.png,20161005_154511_Original.jpg,"(1311, 537)","(1462.0, 565.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/2.png,20161005_154511_Original.jpg,"(1452, 1395)","(1529.0, 1387.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/2.png,20161005_154511_Original.jpg,"(1322, 1547)","(1433.0, 1483.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/2.png,20161005_154511_Original.jpg,"(913, 1545)","(1030.0, 1511.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/3.png,20161005_154511_Original.jpg,"(827, 1585)","(951.0, 1562.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/3.png,20161005_154511_Original.jpg,"(780, 1596)","(890.0, 1565.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/3.png,20161005_154511_Original.jpg,"(709, 1598)","(828.0, 1554.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/3.png,20161005_154511_Original.jpg,"(749, 1706)","(863.0, 1655.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/4.png,20161005_154511_Original.jpg,"(738, 1910)","(854.0, 1852.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/4.png,20161005_154511_Original.jpg,"(564, 1474)","(685.0, 1465.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/4.png,20161005_154511_Original.jpg,"(438, 1618)","(568.0, 1576.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/4.png,20161005_154511_Original.jpg,"(378, 1527)","(486.0, 1500.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/5.png,20161005_154511_Original.jpg,"(376, 1492)","(498.0, 1462.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/5.png,20161005_154511_Original.jpg,"(362, 1260)","(472.0, 1247.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/5.png,20161005_154511_Original.jpg,"(374, 1308)","(476.0, 1288.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/5.png,20161005_154511_Original.jpg,"(365, 1178)","(474.0, 1158.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/6.png,20161005_154511_Original.jpg,"(404, 1061)","(528.0, 1054.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/6.png,20161005_154511_Original.jpg,"(482, 1129)","(548.0, 1109.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/6.png,20161005_154511_Original.jpg,"(497, 1149)","(564.0, 1141.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/6.png,20161005_154511_Original.jpg,"(548, 1132)","(686.0, 1127.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/7.png,20161005_154511_Original.jpg,"(583, 1105)","(693.0, 1093.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/7.png,20161005_154511_Original.jpg,"(320, 1129)","(378.0, 1122.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/8.png,20161005_154518_Original.jpg,"(1196, 179)","(1305.0, 203.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/8.png,20161005_154518_Original.jpg,"(1258, 407)","(1397.0, 428.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/8.png,20161005_154518_Original.jpg,"(1308, 561)","(1446.0, 568.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/8.png,20161005_154518_Original.jpg,"(930, 732)","(1064.0, 745.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/9.png,20161005_154518_Original.jpg,"(502, 712)","(611.0, 711.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/9.png,20161005_154518_Original.jpg,"(504, 745)","(618.0, 748.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/9.png,20161005_154518_Original.jpg,"(519, 853)","(628.0, 861.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/9.png,20161005_154518_Original.jpg,"(378, 1019)","(512.0, 992.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/10.png,20161005_154518_Original.jpg,"(537, 997)","(656.0, 1001.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/10.png,20161005_154518_Original.jpg,"(422, 1140)","(533.0, 1118.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/10.png,20161005_154518_Original.jpg,"(497, 1156)","(563.0, 1156.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/10.png,20161005_154518_Original.jpg,"(497, 1136)","(613.0, 1133.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/11.png,20161005_154518_Original.jpg,"(557, 1109)","(662.0, 1097.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/11.png,20161005_154518_Original.jpg,"(1271, 1229)","(1427.0, 1220.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/11.png,20161005_154518_Original.jpg,"(1322, 1512)","(1459.0, 1482.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/12.png,20161005_154518_Original.jpg,"(895, 1726)","(1031.0, 1654.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/12.png,20161005_154518_Original.jpg,"(961, 1722)","(1081.0, 1673.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/12.png,20161005_154518_Original.jpg,"(926, 1841)","(1055.0, 1790.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/13.png,20161005_154518_Original.jpg,"(683, 1830)","(805.0, 1772.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/13.png,20161005_154518_Original.jpg,"(654, 1770)","(766.0, 1718.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/13.png,20161005_154518_Original.jpg,"(652, 1507)","(758.0, 1467.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/13.png,20161005_154518_Original.jpg,"(612, 1403)","(725.0, 1371.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/14.png,20161005_154518_Original.jpg,"(530, 1406)","(638.0, 1381.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_36/14.png,20161005_154518_Original.jpg,"(530, 1452)","(631.0, 1423.0)",Valid
