url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/0.png,20161005_163808_Original.jpg,"(1242, 253)","(1402.0, 275.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/0.png,20161005_163808_Original.jpg,"(1278, 283)","(1446.0, 298.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/0.png,20161005_163808_Original.jpg,"(209, 1087)","(287.0, 1078.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/0.png,20161005_163808_Original.jpg,"(211, 938)","(300.0, 941.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/1.png,20161005_163808_Original.jpg,"(3, 1153)","(50.0, 1148.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/1.png,20161005_163808_Original.jpg,"(28, 1214)","(74.0, 1207.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/1.png,20161005_163808_Original.jpg,"(31, 1203)","(74.0, 1201.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/1.png,20161005_163808_Original.jpg,"(340, 905)","(431.0, 905.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/2.png,20161005_163808_Original.jpg,"(357, 955)","(438.0, 949.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/2.png,20161005_163808_Original.jpg,"(355, 1005)","(444.0, 998.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/2.png,20161005_163808_Original.jpg,"(502, 1046)","(604.0, 1032.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/2.png,20161005_163808_Original.jpg,"(513, 1067)","(613.0, 1054.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/3.png,20161005_163819_Original.jpg,"(28, 1208)","(79.0, 1202.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/3.png,20161005_163819_Original.jpg,"(24, 1194)","(81.0, 1189.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/3.png,20161005_163819_Original.jpg,"(61, 1090)","(124.0, 1088.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/3.png,20161005_163819_Original.jpg,"(72, 1042)","(130.0, 1041.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_39/4.png,20161005_163819_Original.jpg,"(251, 1146)","(329.0, 1143.0)",Valid
