url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/0.png,20161001_203417_Original.jpg,"(809, 1135)","(932.0, 1118.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/0.png,20161001_203417_Original.jpg,"(773, 1066)","(886.0, 1064.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/0.png,20161001_203417_Original.jpg,"(520, 1397)","(637.0, 1369.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/1.png,20161001_203417_Original.jpg,"(320, 1463)","(443.0, 1437.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/1.png,20161001_203417_Original.jpg,"(311, 1496)","(376.0, 1481.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/1.png,20161001_203422_Original.jpg,"(687, 1176)","(812.0, 1179.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/1.png,20161001_203422_Original.jpg,"(699, 1138)","(810.0, 1112.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/2.png,20161001_203422_Original.jpg,"(224, 1457)","(348.0, 1425.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/2.png,20161001_203422_Original.jpg,"(161, 1535)","(295.0, 1498.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/2.png,20161001_203422_Original.jpg,"(93, 1466)","(230.0, 1439.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/2.png,20161001_203422_Original.jpg,"(155, 1388)","(295.0, 1365.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/3.png,20161001_203422_Original.jpg,"(18, 1377)","(146.0, 1354.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/3.png,20161001_203422_Original.jpg,"(116, 1278)","(258.0, 1256.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/3.png,20161001_203422_Original.jpg,"(75, 1224)","(217.0, 1203.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/3.png,20161001_203427_Original.jpg,"(666, 1466)","(788.0, 1436.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/4.png,20161001_203427_Original.jpg,"(675, 1380)","(795.0, 1347.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/4.png,20161001_203427_Original.jpg,"(585, 1394)","(729.0, 1344.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/4.png,20161001_203427_Original.jpg,"(421, 1391)","(548.0, 1349.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/4.png,20161001_203427_Original.jpg,"(149, 1257)","(282.0, 1249.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_23/5.png,20161001_203427_Original.jpg,"(158, 1206)","(290.0, 1183.0)",Valid
