url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/0.png,20161005_123901_Original.jpg,"(239, 152)","(430.0, 200.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/0.png,20161005_123901_Original.jpg,"(267, 363)","(467.0, 401.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/0.png,20161005_123901_Original.jpg,"(302, 394)","(516.0, 420.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/0.png,20161005_123901_Original.jpg,"(369, 569)","(591.0, 627.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/1.png,20161005_123901_Original.jpg,"(216, 628)","(413.0, 667.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/1.png,20161005_123901_Original.jpg,"(299, 885)","(472.0, 872.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/1.png,20161005_123901_Original.jpg,"(400, 812)","(625.0, 834.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/1.png,20161005_123901_Original.jpg,"(340, 943)","(521.0, 953.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/2.png,20161005_123901_Original.jpg,"(446, 954)","(658.0, 947.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/2.png,20161005_123901_Original.jpg,"(425, 1030)","(625.0, 1047.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/2.png,20161005_123901_Original.jpg,"(342, 1043)","(542.0, 1043.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/2.png,20161005_123901_Original.jpg,"(571, 987)","(789.0, 985.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/3.png,20161005_123901_Original.jpg,"(298, 1084)","(452.0, 1066.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/3.png,20161005_123901_Original.jpg,"(164, 1098)","(366.0, 1108.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/3.png,20161005_123901_Original.jpg,"(211, 1181)","(398.0, 1188.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/3.png,20161005_123901_Original.jpg,"(483, 1082)","(710.0, 1068.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/4.png,20161005_123901_Original.jpg,"(487, 1155)","(675.0, 1169.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/4.png,20161005_123901_Original.jpg,"(539, 1171)","(733.0, 1162.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/4.png,20161005_123901_Original.jpg,"(600, 1151)","(833.0, 1139.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/4.png,20161005_123901_Original.jpg,"(686, 1256)","(883.0, 1234.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/5.png,20161005_123901_Original.jpg,"(674, 1355)","(899.0, 1349.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/5.png,20161005_123901_Original.jpg,"(546, 1478)","(768.0, 1424.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/5.png,20161005_123901_Original.jpg,"(559, 1531)","(807.0, 1515.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/5.png,20161005_123901_Original.jpg,"(481, 1442)","(671.0, 1399.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/6.png,20161005_123901_Original.jpg,"(359, 1411)","(525.0, 1385.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/6.png,20161005_123901_Original.jpg,"(323, 1293)","(531.0, 1246.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/6.png,20161005_123901_Original.jpg,"(239, 1347)","(437.0, 1309.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/6.png,20161005_123901_Original.jpg,"(195, 1496)","(378.0, 1449.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/7.png,20161005_123901_Original.jpg,"(252, 1611)","(429.0, 1578.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/7.png,20161005_123901_Original.jpg,"(368, 1553)","(578.0, 1506.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/7.png,20161005_123901_Original.jpg,"(617, 1703)","(850.0, 1677.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/7.png,20161005_123901_Original.jpg,"(659, 1883)","(886.0, 1814.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/8.png,20161005_123901_Original.jpg,"(310, 1950)","(524.0, 1856.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/8.png,20161005_123901_Original.jpg,"(760, 1830)","(1010.0, 1731.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/8.png,20161005_123901_Original.jpg,"(823, 1630)","(1123.0, 1563.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/8.png,20161005_123901_Original.jpg,"(729, 1622)","(1004.0, 1566.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/9.png,20161005_123901_Original.jpg,"(781, 1509)","(1064.0, 1472.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/9.png,20161005_123901_Original.jpg,"(968, 1401)","(1198.0, 1346.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/9.png,20161005_123901_Original.jpg,"(952, 1534)","(1202.0, 1498.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/9.png,20161005_123901_Original.jpg,"(812, 1352)","(1048.0, 1317.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/10.png,20161005_123901_Original.jpg,"(790, 1247)","(1086.0, 1215.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/10.png,20161005_123901_Original.jpg,"(759, 1109)","(1007.0, 1084.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/10.png,20161005_123901_Original.jpg,"(824, 1000)","(1165.0, 990.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/10.png,20161005_123901_Original.jpg,"(1350, 1579)","(1680.0, 1533.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/11.png,20161005_123901_Original.jpg,"(1183, 1555)","(1443.0, 1492.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_31/11.png,20161005_123901_Original.jpg,"(1179, 1390)","(1459.0, 1337.0)",Valid
