url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/0.png,20160929_170859_Original.jpg,"(1021, 1850)","(1476.0, 1790.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/0.png,20160929_170859_Original.jpg,"(992, 1965)","(1492.0, 1916.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/0.png,20160929_170859_Original.jpg,"(736, 1151)","(940.0, 1157.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/0.png,20160929_170859_Original.jpg,"(707, 1149)","(891.0, 1153.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/1.png,20160929_170859_Original.jpg,"(643, 1032)","(759.0, 1029.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/1.png,20160929_170859_Original.jpg,"(648, 1003)","(735.0, 995.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/1.png,20160929_170859_Original.jpg,"(641, 986)","(740.0, 978.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/2.png,20160929_170859_Original.jpg,"(652, 908)","(792.0, 900.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/2.png,20160929_170859_Original.jpg,"(641, 871)","(749.0, 870.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/2.png,20160929_170859_Original.jpg,"(623, 891)","(715.0, 885.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/3.png,20160929_170859_Original.jpg,"(623, 933)","(721.0, 931.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/3.png,20160929_170859_Original.jpg,"(641, 935)","(741.0, 929.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/3.png,20160929_170859_Original.jpg,"(630, 999)","(728.0, 999.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/4.png,20160929_170911_Original.jpg,"(813, 1677)","(1170.0, 1674.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/4.png,20160929_170911_Original.jpg,"(765, 1291)","(1020.0, 1272.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/4.png,20160929_170911_Original.jpg,"(745, 1101)","(1031.0, 1104.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/5.png,20160929_170911_Original.jpg,"(791, 915)","(1054.0, 926.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/5.png,20160929_170911_Original.jpg,"(681, 950)","(828.0, 936.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/5.png,20160929_170911_Original.jpg,"(685, 1025)","(834.0, 1017.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/5.png,20160929_170911_Original.jpg,"(665, 1074)","(796.0, 1070.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/6.png,20160929_170911_Original.jpg,"(727, 1076)","(910.0, 1073.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/6.png,20160929_170911_Original.jpg,"(734, 1123)","(898.0, 1112.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/6.png,20160929_170911_Original.jpg,"(641, 882)","(747.0, 888.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/6.png,20160929_170911_Original.jpg,"(625, 902)","(717.0, 903.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/7.png,20160929_170911_Original.jpg,"(650, 913)","(747.0, 917.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_4/7.png,20160929_170916_Original.jpg,"(988, 1253)","(1480.0, 1250.0)",Valid
