url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/0.png,20161005_132447_Original.jpg,"(958, 541)","(1090.0, 563.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/0.png,20161005_132447_Original.jpg,"(842, 631)","(993.0, 644.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/0.png,20161005_132447_Original.jpg,"(628, 835)","(751.0, 839.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/0.png,20161005_132447_Original.jpg,"(509, 1304)","(624.0, 1297.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/1.png,20161005_132447_Original.jpg,"(383, 1339)","(487.0, 1334.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/1.png,20161005_132447_Original.jpg,"(442, 1135)","(545.0, 1127.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/1.png,20161005_132447_Original.jpg,"(427, 953)","(546.0, 954.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/1.png,20161005_132447_Original.jpg,"(450, 921)","(575.0, 935.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/2.png,20161005_132447_Original.jpg,"(398, 912)","(497.0, 917.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/2.png,20161005_132447_Original.jpg,"(368, 846)","(481.0, 842.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/2.png,20161005_132447_Original.jpg,"(377, 753)","(500.0, 761.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/2.png,20161005_132447_Original.jpg,"(414, 1050)","(514.0, 1056.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/3.png,20161005_132447_Original.jpg,"(377, 1023)","(469.0, 1015.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/3.png,20161005_132447_Original.jpg,"(406, 981)","(504.0, 983.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/3.png,20161005_132447_Original.jpg,"(261, 871)","(358.0, 872.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/4.png,20161005_132447_Original.jpg,"(217, 845)","(307.0, 844.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_33/4.png,20161005_132447_Original.jpg,"(329, 975)","(414.0, 971.0)",Estimation
