url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/0.png,20161008_182017_Original.jpg,"(1265, 260)","(1355.0, 290.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/0.png,20161008_182017_Original.jpg,"(758, 430)","(909.0, 490.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/0.png,20161008_182017_Original.jpg,"(682, 955)","(807.0, 956.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/1.png,20161008_182017_Original.jpg,"(710, 1231)","(852.0, 1225.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/1.png,20161008_182017_Original.jpg,"(1163, 1732)","(1269.0, 1653.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/1.png,20161008_182017_Original.jpg,"(836, 1688)","(952.0, 1618.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/1.png,20161008_182017_Original.jpg,"(403, 1875)","(536.0, 1810.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/2.png,20161008_182017_Original.jpg,"(480, 1713)","(601.0, 1669.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/2.png,20161008_182017_Original.jpg,"(462, 1407)","(611.0, 1356.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/2.png,20161008_182017_Original.jpg,"(351, 1455)","(493.0, 1408.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/2.png,20161008_182017_Original.jpg,"(282, 1135)","(453.0, 1107.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/3.png,20161008_182017_Original.jpg,"(337, 1065)","(498.0, 1058.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/3.png,20161008_182017_Original.jpg,"(355, 920)","(538.0, 904.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/3.png,20161008_182017_Original.jpg,"(81, 724)","(226.0, 746.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/3.png,20161008_182017_Original.jpg,"(5, 1614)","(140.0, 1580.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/4.png,20161008_182017_Original.jpg,"(60, 1642)","(218.0, 1576.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/4.png,20161008_182017_Original.jpg,"(162, 1664)","(320.0, 1608.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/4.png,20161008_182017_Original.jpg,"(168, 1539)","(320.0, 1493.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/4.png,20161008_182017_Original.jpg,"(38, 1474)","(192.0, 1456.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/5.png,20161008_182017_Original.jpg,"(35, 1370)","(200.0, 1325.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_51/5.png,20161008_182017_Original.jpg,"(67, 1105)","(228.0, 1073.0)",Valid
