url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/0.png,20161008_193420_Original.jpg,"(1159, 1741)","(1266.0, 1667.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/0.png,20161008_193420_Original.jpg,"(645, 2042)","(772.0, 1956.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/0.png,20161008_193420_Original.jpg,"(370, 1923)","(471.0, 1879.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/0.png,20161008_193420_Original.jpg,"(328, 1926)","(436.0, 1852.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/1.png,20161008_193420_Original.jpg,"(152, 1821)","(283.0, 1774.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/1.png,20161008_193420_Original.jpg,"(105, 1789)","(221.0, 1746.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/1.png,20161008_193420_Original.jpg,"(69, 1810)","(198.0, 1770.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/1.png,20161008_193420_Original.jpg,"(9, 1702)","(109.0, 1660.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/2.png,20161008_193420_Original.jpg,"(206, 1699)","(334.0, 1651.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/2.png,20161008_193420_Original.jpg,"(197, 1756)","(317.0, 1699.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/2.png,20161008_193420_Original.jpg,"(328, 1705)","(452.0, 1656.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/2.png,20161008_193420_Original.jpg,"(391, 1362)","(489.0, 1320.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_53/3.png,20161008_193420_Original.jpg,"(481, 1341)","(620.0, 1323.0)",Valid
