url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/0.png,20160929_174141_Original.jpg,"(294, 589)","(411.0, 597.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/0.png,20160929_174141_Original.jpg,"(329, 609)","(459.0, 621.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/0.png,20160929_174141_Original.jpg,"(371, 633)","(505.0, 673.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/0.png,20160929_174141_Original.jpg,"(563, 698)","(708.0, 705.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/1.png,20160929_174141_Original.jpg,"(505, 834)","(661.0, 839.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/1.png,20160929_174141_Original.jpg,"(540, 878)","(684.0, 876.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/1.png,20160929_174141_Original.jpg,"(495, 913)","(644.0, 912.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/1.png,20160929_174141_Original.jpg,"(427, 907)","(545.0, 907.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/2.png,20160929_174141_Original.jpg,"(384, 839)","(509.0, 836.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/2.png,20160929_174141_Original.jpg,"(285, 631)","(408.0, 665.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/2.png,20160929_174141_Original.jpg,"(302, 628)","(414.0, 661.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/2.png,20160929_174141_Original.jpg,"(306, 680)","(448.0, 711.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/3.png,20160929_174141_Original.jpg,"(302, 700)","(426.0, 706.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/3.png,20160929_174141_Original.jpg,"(265, 697)","(375.0, 723.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/3.png,20160929_174141_Original.jpg,"(226, 670)","(327.0, 682.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/3.png,20160929_174141_Original.jpg,"(192, 705)","(288.0, 726.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/4.png,20160929_174141_Original.jpg,"(219, 718)","(331.0, 736.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/4.png,20160929_174141_Original.jpg,"(247, 732)","(363.0, 743.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/4.png,20160929_174141_Original.jpg,"(179, 773)","(278.0, 786.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/4.png,20160929_174141_Original.jpg,"(192, 836)","(303.0, 852.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/5.png,20160929_174141_Original.jpg,"(308, 799)","(424.0, 795.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/5.png,20160929_174141_Original.jpg,"(324, 812)","(449.0, 823.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/6.png,20160929_174141_Original.jpg,"(365, 907)","(489.0, 909.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/6.png,20160929_174141_Original.jpg,"(357, 999)","(443.0, 1000.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/6.png,20160929_174141_Original.jpg,"(379, 1031)","(451.0, 1029.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/6.png,20160929_174141_Original.jpg,"(455, 1016)","(581.0, 1024.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/7.png,20160929_174141_Original.jpg,"(475, 1038)","(575.0, 1038.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/7.png,20160929_174141_Original.jpg,"(526, 1014)","(664.0, 1006.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/7.png,20160929_174141_Original.jpg,"(589, 1015)","(742.0, 1007.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/7.png,20160929_174141_Original.jpg,"(527, 1081)","(641.0, 1073.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/8.png,20160929_174141_Original.jpg,"(598, 1123)","(742.0, 1111.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/8.png,20160929_174141_Original.jpg,"(485, 1119)","(617.0, 1124.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/8.png,20160929_174141_Original.jpg,"(435, 1087)","(567.0, 1083.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/8.png,20160929_174141_Original.jpg,"(323, 1075)","(445.0, 1067.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/9.png,20160929_174141_Original.jpg,"(264, 1006)","(381.0, 1012.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/9.png,20160929_174141_Original.jpg,"(234, 916)","(355.0, 920.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/9.png,20160929_174141_Original.jpg,"(290, 922)","(402.0, 928.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/9.png,20160929_174141_Original.jpg,"(149, 923)","(269.0, 925.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/10.png,20160929_174141_Original.jpg,"(156, 1004)","(253.0, 1004.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/10.png,20160929_174141_Original.jpg,"(181, 1024)","(282.0, 1016.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/10.png,20160929_174141_Original.jpg,"(190, 1078)","(298.0, 1069.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/11.png,20160929_174141_Original.jpg,"(50, 1015)","(142.0, 1017.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/11.png,20160929_174141_Original.jpg,"(22, 1081)","(120.0, 1072.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/11.png,20160929_174141_Original.jpg,"(8, 945)","(70.0, 944.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/11.png,20160929_174141_Original.jpg,"(19, 791)","(118.0, 799.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/12.png,20160929_174141_Original.jpg,"(707, 294)","(897.0, 316.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/12.png,20160929_174141_Original.jpg,"(696, 225)","(879.0, 277.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/12.png,20160929_174141_Original.jpg,"(844, 9)","(1037.0, 62.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/12.png,20160929_174141_Original.jpg,"(1021, 9)","(1187.0, 67.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/13.png,20160929_174141_Original.jpg,"(846, 667)","(993.0, 703.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/13.png,20160929_174141_Original.jpg,"(941, 1618)","(1121.0, 1603.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/13.png,20160929_174141_Original.jpg,"(818, 1929)","(966.0, 1868.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/13.png,20160929_174141_Original.jpg,"(643, 1253)","(783.0, 1246.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/14.png,20160929_174141_Original.jpg,"(541, 1182)","(710.0, 1184.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/14.png,20160929_174141_Original.jpg,"(513, 1147)","(558.0, 1097.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/14.png,20160929_174141_Original.jpg,"(435, 1397)","(574.0, 1381.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/14.png,20160929_174141_Original.jpg,"(466, 1459)","(598.0, 1427.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/15.png,20160929_174141_Original.jpg,"(354, 1591)","(481.0, 1569.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/15.png,20160929_174141_Original.jpg,"(678, 1622)","(831.0, 1573.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/15.png,20160929_174141_Original.jpg,"(570, 1801)","(736.0, 1762.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/16.png,20160929_174141_Original.jpg,"(519, 1748)","(666.0, 1709.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/16.png,20160929_174141_Original.jpg,"(393, 1868)","(517.0, 1831.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/16.png,20160929_174141_Original.jpg,"(314, 1730)","(424.0, 1699.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_5/16.png,20160929_174141_Original.jpg,"(323, 1684)","(401.0, 1671.0)",Valid
