url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/0.png,20161008_170106_Original.jpg,"(1153, 480)","(1272.0, 507.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/0.png,20161008_170106_Original.jpg,"(1087, 234)","(1216.0, 286.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/0.png,20161008_170106_Original.jpg,"(855, 180)","(975.0, 248.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/1.png,20161008_170106_Original.jpg,"(766, 249)","(896.0, 311.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/1.png,20161008_170106_Original.jpg,"(681, 141)","(801.0, 210.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/1.png,20161008_170106_Original.jpg,"(665, 166)","(766.0, 207.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/1.png,20161008_170106_Original.jpg,"(696, 110)","(802.0, 160.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/2.png,20161008_170106_Original.jpg,"(596, 191)","(717.0, 253.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/2.png,20161008_170106_Original.jpg,"(421, 219)","(566.0, 277.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/2.png,20161008_170106_Original.jpg,"(377, 275)","(492.0, 313.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/2.png,20161008_170106_Original.jpg,"(140, 210)","(284.0, 276.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/3.png,20161008_170106_Original.jpg,"(259, 450)","(381.0, 481.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/3.png,20161008_170106_Original.jpg,"(218, 478)","(340.0, 508.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/3.png,20161008_170106_Original.jpg,"(43, 606)","(168.0, 610.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/3.png,20161008_170106_Original.jpg,"(49, 696)","(180.0, 708.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_47/4.png,20161008_170106_Original.jpg,"(132, 773)","(275.0, 780.0)",Valid
