url,source,head,feet,type
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/0.png,20160929_104429_Original.jpg,"(906, 7)","(1138.0, 32.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/0.png,20160929_104429_Original.jpg,"(368, 454)","(486.0, 470.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/0.png,20160929_104429_Original.jpg,"(364, 510)","(489.0, 532.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/0.png,20160929_104429_Original.jpg,"(732, 462)","(947.0, 475.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/1.png,20160929_104429_Original.jpg,"(865, 1217)","(1073.0, 1213.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/1.png,20160929_104429_Original.jpg,"(1264, 896)","(1494.0, 910.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/1.png,20160929_104449_Original.jpg,"(358, 453)","(475.0, 461.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/2.png,20160929_104449_Original.jpg,"(339, 501)","(454.0, 514.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/2.png,20160929_104449_Original.jpg,"(376, 712)","(520.0, 714.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/2.png,20160929_104449_Original.jpg,"(401, 758)","(535.0, 764.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/2.png,20160929_104449_Original.jpg,"(407, 831)","(545.0, 824.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/3.png,20160929_104449_Original.jpg,"(400, 893)","(532.0, 885.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/3.png,20160929_104449_Original.jpg,"(461, 894)","(610.0, 897.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/3.png,20160929_104449_Original.jpg,"(707, 877)","(912.0, 874.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/3.png,20160929_104449_Original.jpg,"(782, 424)","(984.0, 460.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/4.png,20160929_104449_Original.jpg,"(520, 270)","(663.0, 294.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/4.png,20160929_104449_Original.jpg,"(480, 137)","(640.0, 185.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/4.png,20160929_104449_Original.jpg,"(1130, 1901)","(1309.0, 1844.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/5.png,20160929_104542_Original.jpg,"(333, 440)","(415.0, 448.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/5.png,20160929_104542_Original.jpg,"(660, 901)","(785.0, 906.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/5.png,20160929_104542_Original.jpg,"(892, 1334)","(1042.0, 1317.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/5.png,20160929_104542_Original.jpg,"(1204, 2008)","(1356.0, 1958.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/6.png,20160929_104542_Original.jpg,"(1004, 1684)","(1260.0, 1633.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/6.png,20160929_104542_Original.jpg,"(1000, 1520)","(1227.0, 1480.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/6.png,20160929_104542_Original.jpg,"(1099, 968)","(1375.0, 940.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/6.png,20160929_104851_Original.jpg,"(410, 915)","(517.0, 886.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/7.png,20160929_104851_Original.jpg,"(408, 815)","(555.0, 818.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/7.png,20160929_104851_Original.jpg,"(391, 734)","(531.0, 732.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/7.png,20160929_104851_Original.jpg,"(458, 270)","(618.0, 284.0)",Estimation
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/7.png,20160929_104851_Original.jpg,"(549, 383)","(715.0, 422.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/8.png,20160929_104851_Original.jpg,"(557, 268)","(732.0, 286.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/8.png,20160929_104851_Original.jpg,"(662, 333)","(838.0, 352.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/8.png,20160929_104851_Original.jpg,"(524, 1113)","(664.0, 1102.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/8.png,20160929_104851_Original.jpg,"(463, 843)","(628.0, 845.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/9.png,20160929_104851_Original.jpg,"(837, 1741)","(1060.0, 1693.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/9.png,20160929_104851_Original.jpg,"(653, 1600)","(828.0, 1542.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/9.png,20160929_104851_Original.jpg,"(914, 1263)","(1164.0, 1234.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/9.png,20160929_104851_Original.jpg,"(1185, 1911)","(1444.0, 1835.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/10.png,20160929_104916_Original.jpg,"(356, 897)","(480.0, 883.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/10.png,20160929_104916_Original.jpg,"(389, 1173)","(516.0, 1164.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/10.png,20160929_104916_Original.jpg,"(405, 1285)","(537.0, 1261.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/10.png,20160929_104916_Original.jpg,"(456, 586)","(622.0, 610.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/11.png,20160929_104916_Original.jpg,"(621, 964)","(792.0, 951.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/11.png,20160929_104916_Original.jpg,"(502, 1466)","(584.0, 1467.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/11.png,20160929_104916_Original.jpg,"(733, 1314)","(915.0, 1289.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/11.png,20160929_104916_Original.jpg,"(686, 1624)","(865.0, 1583.0)",Valid
https://city-uhk.s3-us-west-1.amazonaws.com/scene_3/12.png,20160929_104916_Original.jpg,"(859, 1745)","(1062.0, 1693.0)",Valid
